"pF","vol_water_perc","EC_kit","site","transect","kPa"
2.13,36.88,"K004","PR","wetland",13.49
2.15,36.51,"K004","PR","wetland",14.13
2.17,36.14,"K004","PR","wetland",14.79
2.19,35.78,"K004","PR","wetland",15.49
2.21,35.41,"K004","PR","wetland",16.22
2.23,35.05,"K004","PR","wetland",16.98
2.251,34.7,"K004","PR","wetland",17.82
2.271,34.34,"K004","PR","wetland",18.66
2.291,33.99,"K004","PR","wetland",19.54
2.311,33.64,"K004","PR","wetland",20.46
2.331,33.3,"K004","PR","wetland",21.43
2.351,32.96,"K004","PR","wetland",22.44
2.371,32.62,"K004","PR","wetland",23.5
2.391,32.28,"K004","PR","wetland",24.6
2.411,31.95,"K004","PR","wetland",25.76
2.431,31.62,"K004","PR","wetland",26.98
2.451,31.29,"K004","PR","wetland",28.25
2.471,30.96,"K004","PR","wetland",29.58
2.491,30.64,"K004","PR","wetland",30.97
2.511,30.32,"K004","PR","wetland",32.43
2.531,30.01,"K004","PR","wetland",33.96
2.551,29.7,"K004","PR","wetland",35.56
2.571,29.39,"K004","PR","wetland",37.24
2.591,29.08,"K004","PR","wetland",38.99
2.611,28.78,"K004","PR","wetland",40.83
2.631,28.47,"K004","PR","wetland",42.76
2.651,28.18,"K004","PR","wetland",44.77
2.671,27.88,"K004","PR","wetland",46.88
2.691,27.59,"K004","PR","wetland",49.09
2.711,27.3,"K004","PR","wetland",51.4
2.731,27.01,"K004","PR","wetland",53.83
2.752,26.73,"K004","PR","wetland",56.49
2.772,26.45,"K004","PR","wetland",59.16
2.792,26.17,"K004","PR","wetland",61.94
2.812,25.89,"K004","PR","wetland",64.86
2.832,25.62,"K004","PR","wetland",67.92
2.852,25.35,"K004","PR","wetland",71.12
2.872,25.08,"K004","PR","wetland",74.47
2.892,24.82,"K004","PR","wetland",77.98
2.912,24.56,"K004","PR","wetland",81.66
2.932,24.3,"K004","PR","wetland",85.51
2.952,24.04,"K004","PR","wetland",89.54
2.972,23.79,"K004","PR","wetland",93.76
2.992,23.54,"K004","PR","wetland",98.17
3.012,23.29,"K004","PR","wetland",102.8
3.032,23.04,"K004","PR","wetland",107.65
3.052,22.8,"K004","PR","wetland",112.72
3.072,22.56,"K004","PR","wetland",118.03
3.092,22.32,"K004","PR","wetland",123.59
3.112,22.08,"K004","PR","wetland",129.42
3.132,21.85,"K004","PR","wetland",135.52
3.152,21.62,"K004","PR","wetland",141.91
3.172,21.39,"K004","PR","wetland",148.59
3.192,21.16,"K004","PR","wetland",155.6
3.212,20.94,"K004","PR","wetland",162.93
3.232,20.72,"K004","PR","wetland",170.61
3.253,20.5,"K004","PR","wetland",179.06
3.273,20.28,"K004","PR","wetland",187.5
3.293,20.07,"K004","PR","wetland",196.34
3.313,19.85,"K004","PR","wetland",205.59
3.333,19.64,"K004","PR","wetland",215.28
3.353,19.44,"K004","PR","wetland",225.42
3.373,19.23,"K004","PR","wetland",236.05
3.393,19.03,"K004","PR","wetland",247.17
3.413,18.82,"K004","PR","wetland",258.82
3.433,18.63,"K004","PR","wetland",271.02
3.453,18.43,"K004","PR","wetland",283.79
3.473,18.23,"K004","PR","wetland",297.17
3.493,18.04,"K004","PR","wetland",311.17
3.513,17.85,"K004","PR","wetland",325.84
3.533,17.66,"K004","PR","wetland",341.19
3.553,17.47,"K004","PR","wetland",357.27
3.573,17.29,"K004","PR","wetland",374.11
3.593,17.1,"K004","PR","wetland",391.74
3.613,16.92,"K004","PR","wetland",410.2
3.633,16.74,"K004","PR","wetland",429.54
3.653,16.56,"K004","PR","wetland",449.78
3.673,16.39,"K004","PR","wetland",470.98
3.693,16.22,"K004","PR","wetland",493.17
3.713,16.04,"K004","PR","wetland",516.42
3.733,15.87,"K004","PR","wetland",540.75
3.754,15.7,"K004","PR","wetland",567.54
3.774,15.54,"K004","PR","wetland",594.29
3.794,15.37,"K004","PR","wetland",622.3
3.814,15.21,"K004","PR","wetland",651.63
3.834,15.05,"K004","PR","wetland",682.34
3.854,14.89,"K004","PR","wetland",714.5
3.874,14.73,"K004","PR","wetland",748.17
3.894,14.57,"K004","PR","wetland",783.43
3.914,14.42,"K004","PR","wetland",820.35
3.934,14.27,"K004","PR","wetland",859.01
3.954,14.12,"K004","PR","wetland",899.5
3.974,13.97,"K004","PR","wetland",941.89
3.994,13.82,"K004","PR","wetland",986.28
4.014,13.67,"K004","PR","wetland",1032.76
4.034,13.53,"K004","PR","wetland",1081.43
4.054,13.38,"K004","PR","wetland",1132.4
4.074,13.24,"K004","PR","wetland",1185.77
4.094,13.1,"K004","PR","wetland",1241.65
4.114,12.96,"K004","PR","wetland",1300.17
4.134,12.82,"K004","PR","wetland",1361.44
4.154,12.69,"K004","PR","wetland",1425.61
4.174,12.55,"K004","PR","wetland",1492.79
4.194,12.42,"K004","PR","wetland",1563.15
4.214,12.29,"K004","PR","wetland",1636.82
4.234,12.16,"K004","PR","wetland",1713.96
4.255,12.03,"K004","PR","wetland",1798.87
4.275,11.9,"K004","PR","wetland",1883.65
4.295,11.77,"K004","PR","wetland",1972.42
4.315,11.65,"K004","PR","wetland",2065.38
4.335,11.53,"K004","PR","wetland",2162.72
4.355,11.4,"K004","PR","wetland",2264.64
4.375,11.28,"K004","PR","wetland",2371.37
4.395,11.16,"K004","PR","wetland",2483.13
4.415,11.04,"K004","PR","wetland",2600.16
4.435,10.93,"K004","PR","wetland",2722.7
4.455,10.81,"K004","PR","wetland",2851.02
4.475,10.7,"K004","PR","wetland",2985.38
4.495,10.58,"K004","PR","wetland",3126.08
4.515,10.47,"K004","PR","wetland",3273.41
4.535,10.36,"K004","PR","wetland",3427.68
4.555,10.25,"K004","PR","wetland",3589.22
4.575,10.14,"K004","PR","wetland",3758.37
4.595,10.03,"K004","PR","wetland",3935.5
4.615,9.93,"K004","PR","wetland",4120.98
4.635,9.82,"K004","PR","wetland",4315.19
4.655,9.72,"K004","PR","wetland",4518.56
4.675,9.61,"K004","PR","wetland",4731.51
4.695,9.51,"K004","PR","wetland",4954.5
4.715,9.41,"K004","PR","wetland",5188
4.735,9.31,"K004","PR","wetland",5432.5
4.756,9.21,"K004","PR","wetland",5701.64
4.776,9.11,"K004","PR","wetland",5970.35
4.796,9.02,"K004","PR","wetland",6251.73
4.816,8.92,"K004","PR","wetland",6546.36
4.836,8.83,"K004","PR","wetland",6854.88
4.856,8.73,"K004","PR","wetland",7177.94
4.876,8.64,"K004","PR","wetland",7516.23
4.896,8.55,"K004","PR","wetland",7870.46
4.916,8.46,"K004","PR","wetland",8241.38
4.936,8.37,"K004","PR","wetland",8629.79
4.956,8.28,"K004","PR","wetland",9036.49
4.976,8.19,"K004","PR","wetland",9462.37
4.996,8.1,"K004","PR","wetland",9908.32
5.016,8.02,"K004","PR","wetland",10375.28
5.036,7.93,"K004","PR","wetland",10864.26
5.056,7.85,"K004","PR","wetland",11376.27
5.076,7.77,"K004","PR","wetland",11912.42
5.096,7.68,"K004","PR","wetland",12473.84
5.116,7.6,"K004","PR","wetland",13061.71
5.136,7.52,"K004","PR","wetland",13677.29
5.156,7.44,"K004","PR","wetland",14321.88
5.176,7.36,"K004","PR","wetland",14996.85
5.196,7.28,"K004","PR","wetland",15703.63
5.216,7.21,"K004","PR","wetland",16443.72
5.236,7.13,"K004","PR","wetland",17218.69
5.257,7.05,"K004","PR","wetland",18071.74
5.277,6.98,"K004","PR","wetland",18923.44
5.297,6.91,"K004","PR","wetland",19815.27
5.317,6.83,"K004","PR","wetland",20749.14
5.337,6.76,"K004","PR","wetland",21727.01
5.357,6.69,"K004","PR","wetland",22750.97
5.377,6.62,"K004","PR","wetland",23823.19
5.397,6.55,"K004","PR","wetland",24945.95
5.417,6.48,"K004","PR","wetland",26121.61
5.437,6.41,"K004","PR","wetland",27352.69
5.457,6.34,"K004","PR","wetland",28641.78
5.477,6.27,"K004","PR","wetland",29991.63
5.497,6.21,"K004","PR","wetland",31405.09
5.517,6.14,"K004","PR","wetland",32885.16
5.537,6.08,"K004","PR","wetland",34434.99
5.557,6.01,"K004","PR","wetland",36057.86
5.577,5.95,"K004","PR","wetland",37757.22
5.597,5.88,"K004","PR","wetland",39536.66
5.617,5.82,"K004","PR","wetland",41399.97
5.637,5.76,"K004","PR","wetland",43351.09
5.657,5.7,"K004","PR","wetland",45394.16
5.677,5.64,"K004","PR","wetland",47533.52
5.697,5.58,"K004","PR","wetland",49773.71
5.717,5.52,"K004","PR","wetland",52119.47
5.737,5.46,"K004","PR","wetland",54575.79
5.758,5.4,"K004","PR","wetland",57279.6
5.778,5.35,"K004","PR","wetland",59979.11
5.798,5.29,"K004","PR","wetland",62805.84
5.818,5.23,"K004","PR","wetland",65765.78
5.838,5.18,"K004","PR","wetland",68865.23
5.858,5.12,"K004","PR","wetland",72110.75
5.878,5.07,"K004","PR","wetland",75509.22
5.898,5.01,"K004","PR","wetland",79067.86
5.918,4.96,"K004","PR","wetland",82794.22
5.938,4.91,"K004","PR","wetland",86696.19
5.958,4.86,"K004","PR","wetland",90782.05
5.978,4.8,"K004","PR","wetland",95060.48
5.998,4.75,"K004","PR","wetland",99540.54
6.018,4.7,"K004","PR","wetland",104231.74
6.038,4.65,"K004","PR","wetland",109144.03
6.058,4.6,"K004","PR","wetland",114287.83
6.078,4.55,"K004","PR","wetland",119674.05
6.098,4.51,"K004","PR","wetland",125314.12
6.118,4.46,"K004","PR","wetland",131219.99
6.138,4.41,"K004","PR","wetland",137404.2
6.158,4.36,"K004","PR","wetland",143879.86
6.178,4.32,"K004","PR","wetland",150660.71
6.198,4.27,"K004","PR","wetland",157761.13
6.218,4.23,"K004","PR","wetland",165196.18
6.238,4.18,"K004","PR","wetland",172981.64
6.259,4.14,"K004","PR","wetland",181551.57
6.279,4.09,"K004","PR","wetland",190107.83
6.299,4.05,"K004","PR","wetland",199067.33
6.319,4.01,"K004","PR","wetland",208449.09
6.339,3.96,"K004","PR","wetland",218272.99
6.359,3.92,"K004","PR","wetland",228559.88
6.379,3.88,"K004","PR","wetland",239331.58
6.399,3.84,"K004","PR","wetland",250610.93
6.419,3.8,"K004","PR","wetland",262421.85
6.439,3.76,"K004","PR","wetland",274789.42
6.459,3.72,"K004","PR","wetland",287739.84
6.479,3.68,"K004","PR","wetland",301300.6
6.499,3.64,"K004","PR","wetland",315500.46
6.519,3.6,"K004","PR","wetland",330369.54
6.539,3.56,"K004","PR","wetland",345939.38
6.559,3.53,"K004","PR","wetland",362243
6.579,3.49,"K004","PR","wetland",379314.98
6.599,3.45,"K004","PR","wetland",397191.55
6.619,3.41,"K004","PR","wetland",415910.61
6.639,3.38,"K004","PR","wetland",435511.87
6.659,3.34,"K004","PR","wetland",456036.92
6.679,3.31,"K004","PR","wetland",477529.27
6.699,3.27,"K004","PR","wetland",500034.53
6.719,3.24,"K004","PR","wetland",523600.44
6.739,3.2,"K004","PR","wetland",548276.96
6.76,3.17,"K004","PR","wetland",575439.94
6.78,3.14,"K004","PR","wetland",602559.59
6.8,3.1,"K004","PR","wetland",630957.34
6.82,3.07,"K004","PR","wetland",660693.45
6.84,3.04,"K004","PR","wetland",691830.97
6.86,3,"K004","PR","wetland",724435.96
6.88,2.97,"K004","PR","wetland",758577.58
6.9,2.94,"K004","PR","wetland",794328.23
6.92,2.91,"K004","PR","wetland",831763.77
6.94,2.88,"K004","PR","wetland",870963.59
6.96,2.85,"K004","PR","wetland",912010.84
6.98,2.82,"K004","PR","wetland",954992.59
7,2.79,"K004","PR","wetland",1e+06
-3,81.63,"K008","OWC","transition",0
-2.98,81.63,"K008","OWC","transition",0
-2.96,81.63,"K008","OWC","transition",0
-2.94,81.63,"K008","OWC","transition",0
-2.92,81.63,"K008","OWC","transition",0
-2.9,81.63,"K008","OWC","transition",0
-2.88,81.63,"K008","OWC","transition",0
-2.86,81.63,"K008","OWC","transition",0
-2.84,81.63,"K008","OWC","transition",0
-2.82,81.63,"K008","OWC","transition",0
-2.8,81.63,"K008","OWC","transition",0
-2.78,81.63,"K008","OWC","transition",0
-2.76,81.63,"K008","OWC","transition",0
-2.739,81.63,"K008","OWC","transition",0
-2.719,81.63,"K008","OWC","transition",0
-2.699,81.63,"K008","OWC","transition",0
-2.679,81.63,"K008","OWC","transition",0
-2.659,81.63,"K008","OWC","transition",0
-2.639,81.63,"K008","OWC","transition",0
-2.619,81.63,"K008","OWC","transition",0
-2.599,81.63,"K008","OWC","transition",0
-2.579,81.63,"K008","OWC","transition",0
-2.559,81.63,"K008","OWC","transition",0
-2.539,81.63,"K008","OWC","transition",0
-2.519,81.63,"K008","OWC","transition",0
-2.499,81.63,"K008","OWC","transition",0
-2.479,81.63,"K008","OWC","transition",0
-2.459,81.63,"K008","OWC","transition",0
-2.439,81.63,"K008","OWC","transition",0
-2.419,81.63,"K008","OWC","transition",0
-2.399,81.63,"K008","OWC","transition",0
-2.379,81.63,"K008","OWC","transition",0
-2.359,81.63,"K008","OWC","transition",0
-2.339,81.63,"K008","OWC","transition",0
-2.319,81.63,"K008","OWC","transition",0
-2.299,81.63,"K008","OWC","transition",0
-2.279,81.63,"K008","OWC","transition",0
-2.259,81.63,"K008","OWC","transition",0
-2.238,81.63,"K008","OWC","transition",0
-2.218,81.63,"K008","OWC","transition",0
-2.198,81.63,"K008","OWC","transition",0
-2.178,81.63,"K008","OWC","transition",0
-2.158,81.63,"K008","OWC","transition",0
-2.138,81.63,"K008","OWC","transition",0
-2.118,81.63,"K008","OWC","transition",0
-2.098,81.62,"K008","OWC","transition",0
-2.078,81.62,"K008","OWC","transition",0
-2.058,81.62,"K008","OWC","transition",0
-2.038,81.62,"K008","OWC","transition",0
-2.018,81.62,"K008","OWC","transition",0
-1.998,81.62,"K008","OWC","transition",0
-1.978,81.62,"K008","OWC","transition",0
-1.958,81.62,"K008","OWC","transition",0
-1.938,81.62,"K008","OWC","transition",0
-1.918,81.62,"K008","OWC","transition",0
-1.898,81.62,"K008","OWC","transition",0
-1.878,81.62,"K008","OWC","transition",0
-1.858,81.62,"K008","OWC","transition",0
-1.838,81.61,"K008","OWC","transition",0
-1.818,81.61,"K008","OWC","transition",0
-1.798,81.61,"K008","OWC","transition",0
-1.778,81.61,"K008","OWC","transition",0
-1.758,81.61,"K008","OWC","transition",0
-1.737,81.61,"K008","OWC","transition",0
-1.717,81.61,"K008","OWC","transition",0
-1.697,81.6,"K008","OWC","transition",0
-1.677,81.6,"K008","OWC","transition",0
-1.657,81.6,"K008","OWC","transition",0
-1.637,81.6,"K008","OWC","transition",0
-1.617,81.6,"K008","OWC","transition",0
-1.597,81.59,"K008","OWC","transition",0
-1.577,81.59,"K008","OWC","transition",0
-1.557,81.59,"K008","OWC","transition",0
-1.537,81.59,"K008","OWC","transition",0
-1.517,81.58,"K008","OWC","transition",0
-1.497,81.58,"K008","OWC","transition",0
-1.477,81.58,"K008","OWC","transition",0
-1.457,81.58,"K008","OWC","transition",0
-1.437,81.57,"K008","OWC","transition",0
-1.417,81.57,"K008","OWC","transition",0
-1.397,81.57,"K008","OWC","transition",0
-1.377,81.56,"K008","OWC","transition",0
-1.357,81.56,"K008","OWC","transition",0
-1.337,81.55,"K008","OWC","transition",0
-1.317,81.55,"K008","OWC","transition",0
-1.297,81.54,"K008","OWC","transition",0.01
-1.277,81.54,"K008","OWC","transition",0.01
-1.257,81.53,"K008","OWC","transition",0.01
-1.236,81.53,"K008","OWC","transition",0.01
-1.216,81.52,"K008","OWC","transition",0.01
-1.196,81.51,"K008","OWC","transition",0.01
-1.176,81.51,"K008","OWC","transition",0.01
-1.156,81.5,"K008","OWC","transition",0.01
-1.136,81.49,"K008","OWC","transition",0.01
-1.116,81.49,"K008","OWC","transition",0.01
-1.096,81.48,"K008","OWC","transition",0.01
-1.076,81.47,"K008","OWC","transition",0.01
-1.056,81.46,"K008","OWC","transition",0.01
-1.036,81.45,"K008","OWC","transition",0.01
-1.016,81.44,"K008","OWC","transition",0.01
-0.996,81.43,"K008","OWC","transition",0.01
-0.976,81.42,"K008","OWC","transition",0.01
-0.956,81.4,"K008","OWC","transition",0.01
-0.936,81.39,"K008","OWC","transition",0.01
-0.916,81.38,"K008","OWC","transition",0.01
-0.896,81.36,"K008","OWC","transition",0.01
-0.876,81.35,"K008","OWC","transition",0.01
-0.856,81.33,"K008","OWC","transition",0.01
-0.836,81.31,"K008","OWC","transition",0.01
-0.816,81.3,"K008","OWC","transition",0.02
-0.796,81.28,"K008","OWC","transition",0.02
-0.776,81.26,"K008","OWC","transition",0.02
-0.756,81.24,"K008","OWC","transition",0.02
-0.735,81.22,"K008","OWC","transition",0.02
-0.715,81.19,"K008","OWC","transition",0.02
-0.695,81.17,"K008","OWC","transition",0.02
-0.675,81.14,"K008","OWC","transition",0.02
-0.655,81.12,"K008","OWC","transition",0.02
-0.635,81.09,"K008","OWC","transition",0.02
-0.615,81.06,"K008","OWC","transition",0.02
-0.595,81.03,"K008","OWC","transition",0.03
-0.575,80.99,"K008","OWC","transition",0.03
-0.555,80.96,"K008","OWC","transition",0.03
-0.535,80.92,"K008","OWC","transition",0.03
-0.515,80.88,"K008","OWC","transition",0.03
-0.495,80.84,"K008","OWC","transition",0.03
-0.475,80.8,"K008","OWC","transition",0.03
-0.455,80.75,"K008","OWC","transition",0.04
-0.435,80.7,"K008","OWC","transition",0.04
-0.415,80.65,"K008","OWC","transition",0.04
-0.395,80.6,"K008","OWC","transition",0.04
-0.375,80.55,"K008","OWC","transition",0.04
-0.355,80.49,"K008","OWC","transition",0.04
-0.335,80.43,"K008","OWC","transition",0.05
-0.315,80.36,"K008","OWC","transition",0.05
-0.295,80.3,"K008","OWC","transition",0.05
-0.275,80.22,"K008","OWC","transition",0.05
-0.255,80.15,"K008","OWC","transition",0.06
-0.234,80.07,"K008","OWC","transition",0.06
-0.214,79.99,"K008","OWC","transition",0.06
-0.194,79.9,"K008","OWC","transition",0.06
-0.174,79.82,"K008","OWC","transition",0.07
-0.154,79.72,"K008","OWC","transition",0.07
-0.134,79.62,"K008","OWC","transition",0.07
-0.114,79.52,"K008","OWC","transition",0.08
-0.094,79.41,"K008","OWC","transition",0.08
-0.074,79.3,"K008","OWC","transition",0.08
-0.054,79.18,"K008","OWC","transition",0.09
-0.034,79.06,"K008","OWC","transition",0.09
-0.014,78.93,"K008","OWC","transition",0.1
0.006,78.8,"K008","OWC","transition",0.1
0.026,78.66,"K008","OWC","transition",0.11
0.046,78.51,"K008","OWC","transition",0.11
0.066,78.36,"K008","OWC","transition",0.12
0.086,78.2,"K008","OWC","transition",0.12
0.106,78.04,"K008","OWC","transition",0.13
0.126,77.87,"K008","OWC","transition",0.13
0.146,77.69,"K008","OWC","transition",0.14
0.166,77.51,"K008","OWC","transition",0.15
0.186,77.32,"K008","OWC","transition",0.15
0.206,77.12,"K008","OWC","transition",0.16
0.226,76.91,"K008","OWC","transition",0.17
0.246,76.7,"K008","OWC","transition",0.18
0.267,76.48,"K008","OWC","transition",0.18
0.287,76.25,"K008","OWC","transition",0.19
0.307,76.02,"K008","OWC","transition",0.2
0.327,75.77,"K008","OWC","transition",0.21
0.347,75.52,"K008","OWC","transition",0.22
0.367,75.27,"K008","OWC","transition",0.23
0.387,75,"K008","OWC","transition",0.24
0.407,74.73,"K008","OWC","transition",0.26
0.427,74.45,"K008","OWC","transition",0.27
0.447,74.16,"K008","OWC","transition",0.28
0.467,73.86,"K008","OWC","transition",0.29
0.487,73.56,"K008","OWC","transition",0.31
0.507,73.25,"K008","OWC","transition",0.32
0.527,72.93,"K008","OWC","transition",0.34
0.547,72.61,"K008","OWC","transition",0.35
0.567,72.28,"K008","OWC","transition",0.37
0.587,71.94,"K008","OWC","transition",0.39
0.607,71.59,"K008","OWC","transition",0.4
0.627,71.24,"K008","OWC","transition",0.42
0.647,70.88,"K008","OWC","transition",0.44
0.667,70.52,"K008","OWC","transition",0.46
0.687,70.15,"K008","OWC","transition",0.49
0.707,69.77,"K008","OWC","transition",0.51
0.727,69.39,"K008","OWC","transition",0.53
0.747,69,"K008","OWC","transition",0.56
0.768,68.61,"K008","OWC","transition",0.59
0.788,68.21,"K008","OWC","transition",0.61
0.808,67.81,"K008","OWC","transition",0.64
0.828,67.4,"K008","OWC","transition",0.67
0.848,66.99,"K008","OWC","transition",0.7
0.868,66.58,"K008","OWC","transition",0.74
0.888,66.16,"K008","OWC","transition",0.77
0.908,65.74,"K008","OWC","transition",0.81
0.928,65.31,"K008","OWC","transition",0.85
0.948,64.88,"K008","OWC","transition",0.89
0.968,64.45,"K008","OWC","transition",0.93
0.988,64.02,"K008","OWC","transition",0.97
1.008,63.59,"K008","OWC","transition",1.02
1.028,63.15,"K008","OWC","transition",1.07
1.048,62.71,"K008","OWC","transition",1.12
1.068,62.27,"K008","OWC","transition",1.17
1.088,61.83,"K008","OWC","transition",1.22
1.108,61.39,"K008","OWC","transition",1.28
1.128,60.95,"K008","OWC","transition",1.34
1.148,60.5,"K008","OWC","transition",1.41
1.168,60.06,"K008","OWC","transition",1.47
1.188,59.61,"K008","OWC","transition",1.54
1.208,59.17,"K008","OWC","transition",1.61
1.228,58.73,"K008","OWC","transition",1.69
1.248,58.28,"K008","OWC","transition",1.77
1.269,57.84,"K008","OWC","transition",1.86
1.289,57.4,"K008","OWC","transition",1.95
1.309,56.96,"K008","OWC","transition",2.04
1.329,56.52,"K008","OWC","transition",2.13
1.349,56.08,"K008","OWC","transition",2.23
1.369,55.64,"K008","OWC","transition",2.34
1.389,55.2,"K008","OWC","transition",2.45
1.409,54.77,"K008","OWC","transition",2.56
1.429,54.34,"K008","OWC","transition",2.69
1.449,53.9,"K008","OWC","transition",2.81
1.469,53.47,"K008","OWC","transition",2.94
1.489,53.05,"K008","OWC","transition",3.08
1.509,52.62,"K008","OWC","transition",3.23
1.529,52.2,"K008","OWC","transition",3.38
1.549,51.77,"K008","OWC","transition",3.54
1.569,51.35,"K008","OWC","transition",3.71
1.589,50.94,"K008","OWC","transition",3.88
1.609,50.52,"K008","OWC","transition",4.06
1.629,50.11,"K008","OWC","transition",4.26
1.649,49.7,"K008","OWC","transition",4.46
1.669,49.29,"K008","OWC","transition",4.67
1.689,48.88,"K008","OWC","transition",4.89
1.709,48.48,"K008","OWC","transition",5.12
1.729,48.08,"K008","OWC","transition",5.36
1.749,47.68,"K008","OWC","transition",5.61
1.77,47.28,"K008","OWC","transition",5.89
1.79,46.89,"K008","OWC","transition",6.17
1.81,46.5,"K008","OWC","transition",6.46
1.83,46.11,"K008","OWC","transition",6.76
1.85,45.73,"K008","OWC","transition",7.08
1.87,45.34,"K008","OWC","transition",7.41
1.89,44.96,"K008","OWC","transition",7.76
1.91,44.59,"K008","OWC","transition",8.13
1.93,44.21,"K008","OWC","transition",8.51
1.95,43.84,"K008","OWC","transition",8.91
1.97,43.47,"K008","OWC","transition",9.33
1.99,43.11,"K008","OWC","transition",9.77
2.01,42.74,"K008","OWC","transition",10.23
2.03,42.38,"K008","OWC","transition",10.72
2.05,42.02,"K008","OWC","transition",11.22
2.07,41.67,"K008","OWC","transition",11.75
2.09,41.32,"K008","OWC","transition",12.3
2.11,40.97,"K008","OWC","transition",12.88
2.13,40.62,"K008","OWC","transition",13.49
